charity_link,charity_name,full_time_employees
https://www.charitydata.ca/charity/calgary-waldorf-school-society/131799082RR0002/,CALGARY WALDORF SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/calvin-christian-school-society-of-chatham/106833312RR0001/,CALVIN CHRISTIAN SCHOOL SOCIETY OF CHATHAM,5
https://www.charitydata.ca/charity/calvin-christian-school-society-of-hamilton/118825900RR0001/,CALVIN CHRISTIAN SCHOOL SOCIETY OF HAMILTON,5
https://www.charitydata.ca/charity/campbell-river-christian-school-society/106835309RR0001/,CAMPBELL RIVER CHRISTIAN SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/canada-christian-college-and-school-of-graduate-theological-studies/869541540RR0001/,CANADA CHRISTIAN COLLEGE & SCHOOL OF GRADUATE THEOLOGICAL STUDIES,5
https://www.charitydata.ca/charity/canadian-bureau-for-international-education--bureau-canadiende-leducation-international/106844053RR0001/,CANADIAN BUREAU FOR INTERNATIONAL EDUCATION--BUREAU CANADIENDE L'EDUCATION INTERNATIONAL,5
https://www.charitydata.ca/charity/canadian-centre-for-aging-and-brain-health-innovation-advancement-inc/751115924RR0001/,CANADIAN CENTRE FOR AGING & BRAIN HEALTH INNOVATION ADVANCEMENT INC.,5
https://www.charitydata.ca/charity/canadian-centre-for-policy-alternatives--centre-canadien-de-politiques-alternatives/124146473RR0001/,CANADIAN CENTRE FOR POLICY ALTERNATIVES / CENTRE CANADIEN DE POLITIQUES ALTERNATIVES,5
https://www.charitydata.ca/charity/canadian-crossroads-internationalcarrefour-canadien-international/129814570RR0001/,CANADIAN CROSSROADS INTERNATIONAL/CARREFOUR CANADIEN INTERNATIONAL,5
https://www.charitydata.ca/charity/canadian-friends-of-yeshivat-aish-hatorah/106846512RR0001/,CANADIAN FRIENDS OF YESHIVAT AISH HATORAH,5
https://www.charitydata.ca/charity/canadian-institute-for-advanced-research---institut-canadien-des-recherches-avancees/119219251RR0001/,Canadian Institute for Advanced Research - Institut canadien des recherches avancées,5
https://www.charitydata.ca/charity/canadian-reformed-school-association/118835784RR0001/,CANADIAN REFORMED SCHOOL ASSOCIATION,5
https://www.charitydata.ca/charity/canadian-reformed-school-association-of-langley-bc/106866163RR0001/,"CANADIAN REFORMED SCHOOL ASSOCIATION OF LANGLEY, B.C.",5
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-carman-inc/129951653RR0001/,CANADIAN REFORMED SCHOOL SOCIETY OF CARMAN INC.,5
https://www.charitydata.ca/charity/canadian-reformed-school-society-of-smithville-and-surrounding-district-incorporated/106866254RR0001/,CANADIAN REFORMED SCHOOL SOCIETY OF SMITHVILLE AND SURROUNDING DISTRICT INCORPORATED,5
https://www.charitydata.ca/charity/canadian-roots-exchange/832296602RR0001/,CANADIAN ROOTS EXCHANGE,5
https://www.charitydata.ca/charity/canadian-tax-foundation--lassociation-canadienne-detudes-fiscales/106867260RR0001/,CANADIAN TAX FOUNDATION / L'ASSOCIATION CANADIENNE D'ETUDES FISCALES,5
https://www.charitydata.ca/charity/cape---centre-for-academic-and-personal-excellence-institute/140650771RR0001/,CAPE - CENTRE FOR ACADEMIC AND PERSONAL EXCELLENCE INSTITUTE,5
https://www.charitydata.ca/charity/cape-breton-christian-education-and-service-association/856717053RR0001/,CAPE BRETON CHRISTIAN EDUCATION AND SERVICE ASSOCIATION,5
https://www.charitydata.ca/charity/careers-the-next-generation-foundation/886413699RR0001/,CAREERS THE NEXT GENERATION FOUNDATION,5
https://www.charitydata.ca/charity/carrefour-jeunesse-emploi-de-dautray-joliette/141129577RR0001/,CARREFOUR JEUNESSE-EMPLOI DE D'AUTRAY-JOLIETTE,5
https://www.charitydata.ca/charity/carrefour-jeunesse-emploi-de-louest-de-lile/871456430RR0001/,Carrefour Jeunesse-Emploi de l'Ouest de l'Ile,5
https://www.charitydata.ca/charity/carrefour-jeunesse-emploi-de-shawinigan/870293560RR0001/,CARREFOUR JEUNESSE-EMPLOI DE SHAWINIGAN,5
https://www.charitydata.ca/charity/catholic-girls-school-of-greater-toronto/835245614RR0001/,CATHOLIC GIRLS' SCHOOL OF GREATER TORONTO,5
https://www.charitydata.ca/charity/cedars-christian-school/129944989RR0001/,CEDARS CHRISTIAN SCHOOL,5
https://www.charitydata.ca/charity/centre-academique-de-lanaudiere/133287219RR0001/,CENTRE ACADEMIQUE DE LANAUDIERE,5
https://www.charitydata.ca/charity/centre-cooperatif-de-la-petite-enfance-la-maison-des-amis-region-17/131166878RR0001/,CENTRE COOPERATIF DE LA PETITE ENFANCE LA MAISON DES AMIS REGION 17,5
https://www.charitydata.ca/charity/centre-danimation-de-developpement-et-de-recherche-en-education-cadre/106889272RR0001/,"CENTRE D'ANIMATION, DE DEVELOPPEMENT ET DE RECHERCHE EN EDUCATION (CADRE)",5
https://www.charitydata.ca/charity/centre-dintegration-scolaire-inc/100887835RR0001/,CENTRE D'INTEGRATION SCOLAIRE INC,5
https://www.charitydata.ca/charity/centre-de-lenfant-aux-4-vents/128792413RR0001/,CENTRE DE L'ENFANT AUX 4 VENTS,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-aux-deux-pignons/107416463RR0001/,CENTRE DE LA PETITE ENFANCE AUX DEUX PIGNONS,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-chateau-de-grand-mere/129950135RR0001/,CENTRE DE LA PETITE ENFANCE CHATEAU DE GRAND-MERE,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-clair-soleil-de-mascouche-inc/100987213RR0001/,Centre de la petite enfance Clair-Soleil de Mascouche inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-couri-courette/107413973RR0001/,centre de la petite enfance couri-courette,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-de-lanse-aux-lievres-inc/101945632RR0001/,CENTRE DE LA PETITE ENFANCE DE L'ANSE AUX LIEVRES INC.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-des-rires/107588998RR0001/,CENTRE DE LA PETITE ENFANCE DES RIRES,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-dollard-inc/101944866RR0001/,Centre de la petite enfance dollard inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-du-bois-joli-inc/107414377RR0001/,CENTRE DE LA PETITE ENFANCE DU BOIS JOLI INC.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-du-quartier-ouestwest-end-daycare-centre/102935954RR0001/,CENTRE DE LA PETITE ENFANCE DU QUARTIER OUEST/WEST END DAYCARE CENTRE,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-gari-gatou-inc/101945293RR0001/,CENTRE DE LA PETITE ENFANCE GARI-GATOU INC.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-hippo-plus/891303323RR0001/,CENTRE DE LA PETITE ENFANCE HIPPO PLUS,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-jolibois/119002012RR0001/,CENTRE DE LA PETITE ENFANCE JOLIBOIS,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-lescale-inc/107416984RR0001/,CENTRE DE LA PETITE ENFANCE L'ESCALE INC.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-cabotine/101945467RR0001/,Centre de la petite enfance la cabotine,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-cle-des-champs-inc/129743969RR0001/,CENTRE DE LA PETITE ENFANCE LA CLÉ DES CHAMPS INC.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-petite-marine-inc/107589319RR0001/,Centre de la Petite Enfance la Petite Marine Inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-ritournelle/102936051RR0001/,CENTRE DE LA PETITE ENFANCE LA RITOURNELLE,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-ruche/101945731RR0001/,Centre de la Petite Enfance La Ruche,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-salopette-inc/107416299RR0001/,Centre de la petite enfance la salopette inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-la-toupie/101945756RR0001/,Centre de la Petite Enfance La Toupie,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-lafontaine/107415747RR0001/,Centre de la petite enfance Lafontaine,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-funambule-inc/101945822RR0001/,Centre de la petite enfance le funambule inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-joyeux-carrousel-inc/118935790RR0001/,Centre de la petite enfance Le Joyeux Carrousel Inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-sablier/107413585RR0001/,CENTRE DE LA PETITE ENFANCE LE SABLIER,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-le-temps-dun-reve/862275229RR0001/,CENTRE DE LA PETITE ENFANCE LE TEMPS D'UN REVE,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-petits-fripons/107414708RR0001/,CENTRE DE LA PETITE ENFANCE LES PETITS FRIPONS,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-les-petits-travailleurs/101946572RR0001/,Centre de la petite enfance Les Petits Travailleurs,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-mini-fee-inc/101946333RR0001/,Centre de la petite enfance Mini-Fée Inc.,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-panda/107418071RR0001/,CENTRE DE LA PETITE ENFANCE PANDA,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-parc-en-ciel/107418097RR0001/,CENTRE DE LA PETITE ENFANCE PARC-EN-CIEL,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-petit-tambour/118936038RR0001/,CENTRE DE LA PETITE ENFANCE PETIT TAMBOUR,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-pignons-sur-rue/132450115RR0001/,CENTRE DE LA PETITE ENFANCE PIGNONS SUR RUE,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-rosemonde/129942314RR0001/,Centre de la Petite Enfance Rosemonde,5
https://www.charitydata.ca/charity/centre-de-la-petite-enfance-trotte-menu-inc/107419145RR0001/,CENTRE DE LA PETITE ENFANCE TROTTE-MENU INC,5
https://www.charitydata.ca/charity/centre-de-sante-communautaire-de-kapuskasing-et-region/875283517RR0001/,CENTRE DE SANTE COMMUNAUTAIRE DE KAPUSKASING ET REGION,5
https://www.charitydata.ca/charity/centre-psycho-pedagogique-de-quebec-inc/106902273RR0001/,CENTRE PSYCHO-PEDAGOGIQUE DE QUEBEC INC.,5
https://www.charitydata.ca/charity/childs-view-child-care-services-corporation/102945896RR0001/,CHILD'S VIEW CHILD CARE SERVICES CORPORATION,5
https://www.charitydata.ca/charity/childrens-hearing-and-speech-centre-of-bc-inc/119282044RR0001/,CHILDREN'S HEARING AND SPEECH CENTRE OF BC INC.,5
https://www.charitydata.ca/charity/childrens-circle-of-st-barnabas/106914468RR0001/,CHILDRENS CIRCLE OF ST. BARNABAS,5
https://www.charitydata.ca/charity/chilliwack-christian-school-society/118852771RR0001/,CHILLIWACK CHRISTIAN SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/christ-church-cathedral-educational-society/128882974RR0001/,CHRIST CHURCH CATHEDRAL EDUCATIONAL SOCIETY,5
https://www.charitydata.ca/charity/christian-direction-inc-direction-chretienne-inc/130326424RR0001/,CHRISTIAN DIRECTION INC. DIRECTION CHRETIENNE INC.,5
https://www.charitydata.ca/charity/claireville-christian-education-trust/882341381RR0001/,CLAIREVILLE CHRISTIAN EDUCATION TRUST,5
https://www.charitydata.ca/charity/clear-water-academy-foundation/893650259RR0001/,CLEAR WATER ACADEMY FOUNDATION,5
https://www.charitydata.ca/charity/cliffwood-community-child-care---north-york/133269639RR0001/,CLIFFWOOD COMMUNITY CHILD CARE - NORTH YORK,5
https://www.charitydata.ca/charity/co-operative-development-foundation-of-canadafondation-du-developpement-cooperatif-du-canada/118875517RR0001/,CO-OPERATIVE DEVELOPMENT FOUNDATION OF CANADA/FONDATION DU DEVELOPPEMENT COOPERATIF DU CANADA,5
https://www.charitydata.ca/charity/cobourg-day-care-inc/130752793RR0001/,COBOURG DAY CARE INC.,5
https://www.charitydata.ca/charity/college-bart-1975--bart-college-1975/101051282RR0001/,COLLEGE BART (1975) / BART COLLEGE (1975),5
https://www.charitydata.ca/charity/college-beaubois/118801653RR0001/,College Beaubois,5
https://www.charitydata.ca/charity/college-boisbriand-2016/892800053RR0001/,COLLÈGE BOISBRIAND 2016,5
https://www.charitydata.ca/charity/college-citoyen/129960613RR0001/,COLLÈGE CITOYEN,5
https://www.charitydata.ca/charity/college-claretain-de-victoriaville/119011682RR0001/,COLLEGE CLARETAIN DE VICTORIAVILLE,5
https://www.charitydata.ca/charity/college-de-champigny/101051381RR0001/,COLLÈGE DE CHAMPIGNY,5
https://www.charitydata.ca/charity/college-de-louest-de-lile-inc-west-island-college-inc/101051407RR0001/,COLLEGE DE L'OUEST DE L'ILE INC./ WEST ISLAND COLLEGE INC.,5
https://www.charitydata.ca/charity/college-de-mont-royal/118867613RR0001/,COLLEGE DE MONT-ROYAL,5
https://www.charitydata.ca/charity/college-dina-belanger/106953235RR0001/,COLLEGE DINA-BELANGER,5
https://www.charitydata.ca/charity/college-educacentre-college/138837521RR0001/,COLLEGE EDUCACENTRE COLLEGE,5
https://www.charitydata.ca/charity/college-ellis/107276230RR0001/,COLLÈGE ELLIS,5
https://www.charitydata.ca/charity/college-heritage-de-chateauguay-inc/124658634RR0001/,COLLEGE HERITAGE DE CHATEAUGUAY INC,5
https://www.charitydata.ca/charity/college-jacques-prevert/143653509RR0001/,Collège Jacques-Prévert,5
https://www.charitydata.ca/charity/college-laurentien-inc/100021252RR0001/,COLLEGE LAURENTIEN INC.,5
https://www.charitydata.ca/charity/college-marie-de-lincarnation/106953532RR0001/,COLLEGE MARIE-DE-LINCARNATION,5
https://www.charitydata.ca/charity/college-mariste-de-quebec-inc/107966913RR0001/,COLLEGE MARISTE DE QUEBEC INC.,5
https://www.charitydata.ca/charity/college-mont-notre-dame-de-sherbrooke-inc/106953607RR0001/,Collège Mont Notre-Dame de Sherbrooke inc.,5
https://www.charitydata.ca/charity/college-mont-sacre-coeur/106953631RR0001/,COLLÈGE MONT-SACRÉ-COEUR,5
https://www.charitydata.ca/charity/college-notre-dame-de-lassomption/118867993RR0001/,COLLEGE NOTRE-DAME-DE-L'ASSOMPTION,5
https://www.charitydata.ca/charity/college-osullivan-de-montreal-inc/106954027RR0001/,COLLEGE O'SULLIVAN DE MONTREAL INC.,5
https://www.charitydata.ca/charity/college-osullivan-de-quebec-inc/107805228RR0001/,COLLÈGE O'SULLIVAN DE QUÉBEC INC.,5
https://www.charitydata.ca/charity/college-st-hilaire-inc/106954126RR0001/,COLLEGE ST HILAIRE INC.,5
https://www.charitydata.ca/charity/college-trafalgar-pour-filles--trafalgar-school-for-girls/108135625RR0001/,Collège Trafalgar pour filles / Trafalgar School for girls,5
https://www.charitydata.ca/charity/columbia-bible-college/106954993RR0001/,COLUMBIA BIBLE COLLEGE,5
https://www.charitydata.ca/charity/comite-de-gestion-de-la-taxe-scolaire-de-lile-de-montreal/106970288RR0001/,COMITE DE GESTION DE LA TAXE SCOLAIRE DE L'ILE DE MONTREAL,5
https://www.charitydata.ca/charity/commission-scolaire-francophone-de-division/888925815RR0001/,COMMISSION SCOLAIRE FRANCOPHONE DE DIVISION,5
https://www.charitydata.ca/charity/connect-charter-school-society/869640284RR0001/,CONNECT CHARTER SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/conrad-grebel-university-college/118874411RR0001/,CONRAD GREBEL UNIVERSITY COLLEGE,5
https://www.charitydata.ca/charity/conseil-des-arts-de-montreal/888076643RR0001/,Conseil des arts de Montréal,5
https://www.charitydata.ca/charity/corporation-de-lexternat-st-jean-berchmans/144568698RR0001/,CORPORATION DE L'EXTERNAT ST-JEAN-BERCHMANS,5
https://www.charitydata.ca/charity/corporation-du-college-de-sainte-anne-de-la-pocatiere/106954217RR0001/,Corporation du College de Sainte-Anne-de-la-Pocatiere,5
https://www.charitydata.ca/charity/corpus-christi-college-society/890773146RR0001/,CORPUS CHRISTI COLLEGE SOCIETY,5
https://www.charitydata.ca/charity/council-for-the-advancement-of-african-canadians-in-alberta/831736962RR0001/,COUNCIL FOR THE ADVANCEMENT OF AFRICAN CANADIANS IN ALBERTA,5
https://www.charitydata.ca/charity/cousteau-lecole-francaise-internationale-de-vancouver-society/880135553RR0001/,"COUSTEAU, L'ECOLE FRANCAISE INTERNATIONALE DE VANCOUVER SOCIETY",5
https://www.charitydata.ca/charity/cpe-le-jardin-des-frimousses/874014418RR0001/,CPE LE JARDIN DES FRIMOUSSES,5
https://www.charitydata.ca/charity/dasmesh-punjabi-educational-association/118882588RR0001/,DASMESH PUNJABI EDUCATIONAL ASSOCIATION,5
https://www.charitydata.ca/charity/digital-opportunity-trust/863303137RR0001/,DIGITAL OPPORTUNITY TRUST,5
https://www.charitydata.ca/charity/dwight-school-canada-society/852533264RR0001/,DWIGHT SCHOOL CANADA SOCIETY,5
https://www.charitydata.ca/charity/ecole-al-farabi/843140757RR0001/,École Al Farabi,5
https://www.charitydata.ca/charity/ecole-armen-quebec-de-lunion-generale-armenienne-de-bienfaisance/101560571RR0001/,ECOLE ARMEN-QUEBEC DE L'UNION GENERALE ARMENIENNE DE BIENFAISANCE,5
https://www.charitydata.ca/charity/ecole-augustin-roscelli/118892256RR0001/,ECOLE AUGUSTIN ROSCELLI,5
https://www.charitydata.ca/charity/ecole-charles-perrault-pierrefonds/135141042RR0001/,ECOLE CHARLES-PERRAULT (PIERREFONDS),5
https://www.charitydata.ca/charity/ecole-dentrepreneurship-de-beauce/830961827RR0001/,ÉCOLE D'ENTREPRENEURSHIP DE BEAUCE,5
https://www.charitydata.ca/charity/ecole-de-cirque-de-quebec-inc/896084878RR0001/,ECOLE DE CIRQUE DE QUEBEC INC,5
https://www.charitydata.ca/charity/ecole-de-formation-hbraique-de-la-congrgation-beth-tikvahhebrew-foundation-school-of-congregation-beth-tikvah/118955434RR0001/,École de formation hébraïque de la Congrégation Beth Tikvah/Hebrew Foundation School of Congregation Beth Tikvah,5
https://www.charitydata.ca/charity/ecole-de-joaillerie-de-montral-ejm/865697569RR0001/,ÉCOLE DE JOAILLERIE DE MONTRÉAL (E.J.M.),5
https://www.charitydata.ca/charity/ecole-jesus-marie-de-beauceville/118892413RR0001/,ECOLE JESUS-MARIE DE BEAUCEVILLE,5
https://www.charitydata.ca/charity/ecole-les-trois-saisons-inc/141655258RR0001/,École Les Trois Saisons Inc.,5
https://www.charitydata.ca/charity/ecole-marcelle-mallet/106989999RR0001/,ECOLE MARCELLE-MALLET,5
https://www.charitydata.ca/charity/ecole-montessori-de-loutaouais-inc---outaouais-montessori-school-inc/129816021RR0001/,ECOLE MONTESSORI DE L'OUTAOUAIS INC. - OUTAOUAIS MONTESSORI SCHOOL INC.,5
https://www.charitydata.ca/charity/ecole-orale-de-montreal-pour-les-sourds-inc/107279689RR0001/,ECOLE ORALE DE MONTREAL POUR LES SOURDS INC.,5
https://www.charitydata.ca/charity/ecole-pasteur-ssbl/107279697RR0001/,ECOLE PASTEUR S.S.B.L.,5
https://www.charitydata.ca/charity/ecole-plein-soleil-association-cooperative/118892538RR0001/,ECOLE PLEIN SOLEIL ASSOCIATION COOPERATIVE,5
https://www.charitydata.ca/charity/ecole-premiere-mesifta-du-canada/135880441RR0001/,ECOLE PREMIERE MESIFTA DU CANADA,5
https://www.charitydata.ca/charity/ecole-primaire-montessori/853387496RR0001/,École primaire Montessori,5
https://www.charitydata.ca/charity/ecole-rudolf-steiner-de-montral-inc/101562841RR0001/,ÉCOLE RUDOLF STEINER DE MONTRÉAL INC.,5
https://www.charitydata.ca/charity/ecole-secondaire-du-verbe-divin-inc/104780986RR0001/,ECOLE SECONDAIRE DU VERBE DIVIN INC.,5
https://www.charitydata.ca/charity/ecole-secondaire-francois-bourrin/107279929RR0001/,ECOLE SECONDAIRE FRANCOIS-BOURRIN,5
https://www.charitydata.ca/charity/edmonton-khalsa-school-educational-association/873257018RR0001/,EDMONTON KHALSA SCHOOL EDUCATIONAL ASSOCIATION,5
https://www.charitydata.ca/charity/egale-canada/888561065RR0001/,Egale Canada,5
https://www.charitydata.ca/charity/english-language-institute-in-china-society/129029914RR0001/,ENGLISH LANGUAGE INSTITUTE IN CHINA SOCIETY,5
https://www.charitydata.ca/charity/equiterre/894057132RR0001/,ÉQUITERRE,5
https://www.charitydata.ca/charity/eta-colleges-international/846030815RR0001/,ETA COLLEGES INTERNATIONAL,5
https://www.charitydata.ca/charity/externat-mont-jesus-marie/860671734RR0001/,EXTERNAT MONT-JESUS-MARIE,5
https://www.charitydata.ca/charity/externat-saint-coeur-de-marie/119088821RR0001/,EXTERNAT SAINT-COEUR DE MARIE,5
https://www.charitydata.ca/charity/family-and-child-education-anglophone-south-inc/819373242RR0001/,FAMILY AND CHILD EDUCATION ANGLOPHONE SOUTH INC.,5
https://www.charitydata.ca/charity/folk-arts-council-of-st-catharines/118920370RR0001/,FOLK ARTS COUNCIL OF ST. CATHARINES,5
https://www.charitydata.ca/charity/fondation-des-services-demploi-pour-les-jeunes--youth-employment-services-foundation/888729050RR0001/,Fondation des Services d'Emploi pour les Jeunes / Youth Employment Services Foundation,5
https://www.charitydata.ca/charity/fraser-valley-elementary-school-society/834237968RR0001/,FRASER VALLEY ELEMENTARY SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/fusion-jeunesse--youth-fusion/845850858RR0001/,Fusion Jeunesse / Youth Fusion,5
https://www.charitydata.ca/charity/gabriel-dumont-institute-of-native-studies-and-applied-research-inc/118934454RR0001/,"GABRIEL DUMONT INSTITUTE OF NATIVE STUDIES AND APPLIED RESEARCH, INC.",5
https://www.charitydata.ca/charity/garderie-labri-doux-inc-/132340043RR0001/,"Garderie ""L'ABRI DOUX INC """,5
https://www.charitydata.ca/charity/generations-day-care-incorporated/118936863RR0001/,GENERATIONS DAY CARE INCORPORATED,5
https://www.charitydata.ca/charity/gitwangak-education-society/890398373RR0001/,GITWANGAK EDUCATION SOCIETY,5
https://www.charitydata.ca/charity/great-lakes-christian-college/102183829RR0001/,GREAT LAKES CHRISTIAN COLLEGE,5
https://www.charitydata.ca/charity/greek-orthodox-education-in-ontario/892744087RR0001/,GREEK ORTHODOX EDUCATION IN ONTARIO,5
https://www.charitydata.ca/charity/group-aba-childrens-society/855427159RR0001/,GROUP ABA CHILDREN'S SOCIETY,5
https://www.charitydata.ca/charity/guido-de-bres-canadian-reformed-high-school-society/118949502RR0001/,GUIDO DE BRES CANADIAN REFORMED HIGH SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/haahuupayak-society/107460446RR0001/,HAAHUUPAYAK SOCIETY,5
https://www.charitydata.ca/charity/halifax-christian-academy/107461170RR0001/,HALIFAX CHRISTIAN ACADEMY,5
https://www.charitydata.ca/charity/halifax-independent-school-society/871655262RR0001/,HALIFAX INDEPENDENT SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/halifax-ladies-college/107461444RR0001/,HALIFAX LADIES COLLEGE,5
https://www.charitydata.ca/charity/haney-pitt-meadows-christian-school-association/118952399RR0001/,HANEY-PITT MEADOWS CHRISTIAN SCHOOL ASSOCIATION,5
https://www.charitydata.ca/charity/happy-face-nursery-school-winchester-and-district/888112943RR0001/,HAPPY FACE NURSERY SCHOOL (WINCHESTER & DISTRICT),5
https://www.charitydata.ca/charity/hawthorn-school-for-girls/138978002RR0001/,HAWTHORN SCHOOL FOR GIRLS,5
https://www.charitydata.ca/charity/headway-school-society-of-alberta/866751746RR0001/,HEADWAY SCHOOL SOCIETY OF ALBERTA,5
https://www.charitydata.ca/charity/heritage-baptist-college-and-heritage-theological-seminary/107641581RR0001/,HERITAGE BAPTIST COLLEGE AND HERITAGE THEOLOGICAL SEMINARY,5
https://www.charitydata.ca/charity/heritage-park-childrens-programs-inc/102334554RR0001/,HERITAGE PARK CHILDREN'S PROGRAMS INC.,5
https://www.charitydata.ca/charity/hillel-ontario/888242484RR0001/,HILLEL ONTARIO,5
https://www.charitydata.ca/charity/holy-cross-school-inc/107486284RR0001/,HOLY CROSS SCHOOL INC.,5
https://www.charitydata.ca/charity/horizons-training-centre-society/107492449RR0001/,HORIZONS TRAINING CENTRE SOCIETY,5
https://www.charitydata.ca/charity/hot-docs/895921880RR0001/,HOT DOCS,5
https://www.charitydata.ca/charity/ignatius-jesuit-centre/118966373RR0001/,IGNATIUS JESUIT CENTRE,5
https://www.charitydata.ca/charity/imagine-canada/119218790RR0001/,IMAGINE CANADA,5
https://www.charitydata.ca/charity/insertech-angus/869244764RR0001/,Insertech Angus,5
https://www.charitydata.ca/charity/institut-denseignement-dar-al-iman/139190268RR0001/,Institut d'enseignement Dar Al Iman,5
https://www.charitydata.ca/charity/institut-du-nouveau-monde/855412607RR0001/,Institut du Nouveau Monde,5
https://www.charitydata.ca/charity/institut-du-savoir-montfort/810755595RR0001/,Institut du Savoir Montfort,5
https://www.charitydata.ca/charity/institut-national-de-limage-et-du-son-inis/131945495RR0001/,INSTITUT NATIONAL DE L'IMAGE ET DU SON (INIS),5
https://www.charitydata.ca/charity/institut-st-joseph/107509168RR0001/,INSTITUT ST-JOSEPH,5
https://www.charitydata.ca/charity/institute-for-canadian-citizenship--institut-pour-la-citoyennete-canadienne/823034145RR0001/,INSTITUTE FOR CANADIAN CITIZENSHIP / INSTITUT POUR LA CITOYENNETE CANADIENNE,5
https://www.charitydata.ca/charity/international-association-of-progressive-montessorians/132545096RR0001/,INTERNATIONAL ASSOCIATION OF PROGRESSIVE MONTESSORIANS,5
https://www.charitydata.ca/charity/inuuqatigiit-centre-for-inuit-children-youth-and-families/808970149RR0001/,"INUUQATIGIIT CENTRE FOR INUIT CHILDREN, YOUTH AND FAMILIES",5
https://www.charitydata.ca/charity/invasive-species-council-of-british-columbia-society/856131578RR0001/,INVASIVE SPECIES COUNCIL OF BRITISH COLUMBIA SOCIETY,5
https://www.charitydata.ca/charity/ivey-business-school-foundation/891001091RR0001/,IVEY BUSINESS SCHOOL FOUNDATION,5
https://www.charitydata.ca/charity/jane-rowan-society/898859970RR0001/,JANE ROWAN SOCIETY,5
https://www.charitydata.ca/charity/jobworks-employment-education-programs-inc/880432216RR0001/,Jobworks Employment Education Programs Inc.,5
https://www.charitydata.ca/charity/john-knox-christian-school-association/106920119RR0001/,JOHN KNOX CHRISTIAN SCHOOL ASSOCIATION,5
https://www.charitydata.ca/charity/jump-math/864326814RR0001/,JUMP MATH,5
https://www.charitydata.ca/charity/just-4-moms-and-kids-co-operative-corporation/107554826RR0001/,JUST 4 MOMS AND KIDS CO-OPERATIVE CORPORATION,5
https://www.charitydata.ca/charity/juvenat-notre-dame-du-saint-laurent/118976562RR0001/,JUVENAT NOTRE-DAME DU SAINT-LAURENT,5
https://www.charitydata.ca/charity/kamloops-christian-school-association/107556045RR0001/,KAMLOOPS CHRISTIAN SCHOOL ASSOCIATION,5
https://www.charitydata.ca/charity/kanata-montessori-school/107665028RR0001/,KANATA MONTESSORI SCHOOL,5
https://www.charitydata.ca/charity/khalsa-school-calgary-educational-foundation/848285961RR0001/,Khalsa School Calgary Educational Foundation,5
https://www.charitydata.ca/charity/kings-christian-collegiate/866120629RR0001/,KING'S CHRISTIAN COLLEGIATE,5
https://www.charitydata.ca/charity/kingston-christian-school-society/124183740RR0001/,KINGSTON CHRISTIAN SCHOOL SOCIETY,5
https://www.charitydata.ca/charity/kingston-literacy-and-skills/118982172RR0001/,KINGSTON LITERACY & SKILLS,5
https://www.charitydata.ca/charity/kingsway-college/107570962RR0001/,KINGSWAY COLLEGE,5
